subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,Analysis End Date,Start Date (SOM),Month Span,Month Number,Active Month
S-f2537d,A-e43bf7,2024-01-24,null,Pro,44,2156,25872,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-01-01,12,7,2024-07-01
S-f2537d,A-e43bf7,2024-01-24,null,Pro,44,2156,25872,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-01-01,12,8,2024-08-01
S-f2537d,A-e43bf7,2024-01-24,null,Pro,44,2156,25872,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-01-01,12,9,2024-09-01
S-f2537d,A-e43bf7,2024-01-24,null,Pro,44,2156,25872,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-01-01,12,10,2024-10-01
S-f2537d,A-e43bf7,2024-01-24,null,Pro,44,2156,25872,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-01-01,12,11,2024-11-01
S-f2537d,A-e43bf7,2024-01-24,null,Pro,44,2156,25872,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-01-01,12,12,2024-12-01
S-27f7b2,A-a1b80b,2024-04-03,null,Basic,38,722,8664,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-04-01,9,1,2024-04-01
S-27f7b2,A-a1b80b,2024-04-03,null,Basic,38,722,8664,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-04-01,9,2,2024-05-01
S-27f7b2,A-a1b80b,2024-04-03,null,Basic,38,722,8664,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-04-01,9,3,2024-06-01
S-27f7b2,A-a1b80b,2024-04-03,null,Basic,38,722,8664,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-04-01,9,4,2024-07-01
S-27f7b2,A-a1b80b,2024-04-03,null,Basic,38,722,8664,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-04-01,9,5,2024-08-01
S-27f7b2,A-a1b80b,2024-04-03,null,Basic,38,722,8664,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-04-01,9,6,2024-09-01
S-27f7b2,A-a1b80b,2024-04-03,null,Basic,38,722,8664,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-04-01,9,7,2024-10-01
S-27f7b2,A-a1b80b,2024-04-03,null,Basic,38,722,8664,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-04-01,9,8,2024-11-01
S-27f7b2,A-a1b80b,2024-04-03,null,Basic,38,722,8664,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-04-01,9,9,2024-12-01
S-9c2b8e,A-443f6f,2024-12-26,null,Basic,19,361,4332,FALSE,TRUE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-12-01,1,1,2024-12-01
S-a4f26d,A-32728c,2023-05-21,null,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-05-01,20,1,2023-05-01
S-a4f26d,A-32728c,2023-05-21,null,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-05-01,20,2,2023-06-01
S-a4f26d,A-32728c,2023-05-21,null,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-05-01,20,3,2023-07-01
S-a4f26d,A-32728c,2023-05-21,null,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-05-01,20,4,2023-08-01
S-a4f26d,A-32728c,2023-05-21,null,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-05-01,20,5,2023-09-01
S-a4f26d,A-32728c,2023-05-21,null,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-05-01,20,6,2023-10-01
S-a4f26d,A-32728c,2023-05-21,null,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-05-01,20,7,2023-11-01
S-a4f26d,A-32728c,2023-05-21,null,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-05-01,20,8,2023-12-01
S-a4f26d,A-32728c,2023-05-21,null,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-05-01,20,9,2024-01-01
S-a4f26d,A-32728c,2023-05-21,null,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-05-01,20,10,2024-02-01
S-a4f26d,A-32728c,2023-05-21,null,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-05-01,20,11,2024-03-01
S-a4f26d,A-32728c,2023-05-21,null,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-05-01,20,12,2024-04-01
S-a4f26d,A-32728c,2023-05-21,null,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-05-01,20,13,2024-05-01
S-a4f26d,A-32728c,2023-05-21,null,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-05-01,20,14,2024-06-01
S-a4f26d,A-32728c,2023-05-21,null,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-05-01,20,15,2024-07-01
S-a4f26d,A-32728c,2023-05-21,null,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-05-01,20,16,2024-08-01
S-a4f26d,A-32728c,2023-05-21,null,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-05-01,20,17,2024-09-01
S-a4f26d,A-32728c,2023-05-21,null,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-05-01,20,18,2024-10-01
S-a4f26d,A-32728c,2023-05-21,null,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-05-01,20,19,2024-11-01
S-a4f26d,A-32728c,2023-05-21,null,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-05-01,20,20,2024-12-01
S-0cb6ed,A-ac85cd,2024-11-09,2024-12-18,Pro,53,2597,31164,FALSE,FALSE,FALSE,TRUE,Annual,Renews Automatically,2024-12-18,2024-11-01,2,1,2024-11-01
S-0cb6ed,A-ac85cd,2024-11-09,2024-12-18,Pro,53,2597,31164,FALSE,FALSE,FALSE,TRUE,Annual,Renews Automatically,2024-12-18,2024-11-01,2,2,2024-12-01
S-367dee,A-e19ff6,2024-06-29,null,Pro,1,49,588,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-06-01,7,1,2024-06-01
S-367dee,A-e19ff6,2024-06-29,null,Pro,1,49,588,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-06-01,7,2,2024-07-01
S-367dee,A-e19ff6,2024-06-29,null,Pro,1,49,588,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-06-01,7,3,2024-08-01
S-367dee,A-e19ff6,2024-06-29,null,Pro,1,49,588,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-06-01,7,4,2024-09-01
S-367dee,A-e19ff6,2024-06-29,null,Pro,1,49,588,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-06-01,7,5,2024-10-01
S-367dee,A-e19ff6,2024-06-29,null,Pro,1,49,588,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-06-01,7,6,2024-11-01
S-367dee,A-e19ff6,2024-06-29,null,Pro,1,49,588,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-06-01,7,7,2024-12-01
S-3b9ad8,A-6e08f3,2024-12-24,null,Enterprise,28,5572,66864,FALSE,FALSE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-12-01,1,1,2024-12-01
S-c9f8c1,A-544d0a,2024-07-23,null,Enterprise,5,995,11940,FALSE,FALSE,TRUE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-07-01,6,1,2024-07-01
S-c9f8c1,A-544d0a,2024-07-23,null,Enterprise,5,995,11940,FALSE,FALSE,TRUE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-07-01,6,2,2024-08-01
S-c9f8c1,A-544d0a,2024-07-23,null,Enterprise,5,995,11940,FALSE,FALSE,TRUE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-07-01,6,3,2024-09-01
S-c9f8c1,A-544d0a,2024-07-23,null,Enterprise,5,995,11940,FALSE,FALSE,TRUE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-07-01,6,4,2024-10-01
S-c9f8c1,A-544d0a,2024-07-23,null,Enterprise,5,995,11940,FALSE,FALSE,TRUE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-07-01,6,5,2024-11-01
S-c9f8c1,A-544d0a,2024-07-23,null,Enterprise,5,995,11940,FALSE,FALSE,TRUE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-07-01,6,6,2024-12-01
S-57cd05,A-8b0451,2024-10-26,null,Basic,41,779,9348,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-10-01,3,1,2024-10-01
S-57cd05,A-8b0451,2024-10-26,null,Basic,41,779,9348,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-10-01,3,2,2024-11-01
S-57cd05,A-8b0451,2024-10-26,null,Basic,41,779,9348,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-10-01,3,3,2024-12-01
S-e505c1,A-8ae3fc,2024-09-17,null,Pro,34,1666,19992,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-09-01,4,1,2024-09-01
S-e505c1,A-8ae3fc,2024-09-17,null,Pro,34,1666,19992,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-09-01,4,2,2024-10-01
S-e505c1,A-8ae3fc,2024-09-17,null,Pro,34,1666,19992,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-09-01,4,3,2024-11-01
S-e505c1,A-8ae3fc,2024-09-17,null,Pro,34,1666,19992,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-09-01,4,4,2024-12-01
S-121b4d,A-8ae3fc,2024-11-22,null,Basic,9,171,2052,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-11-01,2,1,2024-11-01
S-121b4d,A-8ae3fc,2024-11-22,null,Basic,9,171,2052,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-11-01,2,2,2024-12-01
S-72b4f2,A-4437e4,2024-02-06,null,Pro,49,2401,28812,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-02-01,11,1,2024-02-01
S-72b4f2,A-4437e4,2024-02-06,null,Pro,49,2401,28812,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-02-01,11,2,2024-03-01
S-72b4f2,A-4437e4,2024-02-06,null,Pro,49,2401,28812,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-02-01,11,3,2024-04-01
S-72b4f2,A-4437e4,2024-02-06,null,Pro,49,2401,28812,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-02-01,11,4,2024-05-01
S-72b4f2,A-4437e4,2024-02-06,null,Pro,49,2401,28812,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-02-01,11,5,2024-06-01
S-72b4f2,A-4437e4,2024-02-06,null,Pro,49,2401,28812,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-02-01,11,6,2024-07-01
S-72b4f2,A-4437e4,2024-02-06,null,Pro,49,2401,28812,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-02-01,11,7,2024-08-01
S-72b4f2,A-4437e4,2024-02-06,null,Pro,49,2401,28812,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-02-01,11,8,2024-09-01
S-72b4f2,A-4437e4,2024-02-06,null,Pro,49,2401,28812,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-02-01,11,9,2024-10-01
S-72b4f2,A-4437e4,2024-02-06,null,Pro,49,2401,28812,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-02-01,11,10,2024-11-01
S-72b4f2,A-4437e4,2024-02-06,null,Pro,49,2401,28812,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-02-01,11,11,2024-12-01
S-c9b0cc,A-4d1e75,2024-10-11,null,Enterprise,38,7562,90744,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-10-01,3,1,2024-10-01
S-c9b0cc,A-4d1e75,2024-10-11,null,Enterprise,38,7562,90744,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-10-01,3,2,2024-11-01
S-c9b0cc,A-4d1e75,2024-10-11,null,Enterprise,38,7562,90744,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-10-01,3,3,2024-12-01
S-27c993,A-098560,2024-11-17,null,Enterprise,4,796,9552,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-11-01,2,1,2024-11-01
S-27c993,A-098560,2024-11-17,null,Enterprise,4,796,9552,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-11-01,2,2,2024-12-01
S-8b9889,A-ac9111,2024-08-18,null,Pro,21,1029,12348,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-08-01,5,1,2024-08-01
S-8b9889,A-ac9111,2024-08-18,null,Pro,21,1029,12348,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-08-01,5,2,2024-09-01
S-8b9889,A-ac9111,2024-08-18,null,Pro,21,1029,12348,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-08-01,5,3,2024-10-01
S-8b9889,A-ac9111,2024-08-18,null,Pro,21,1029,12348,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-08-01,5,4,2024-11-01
S-8b9889,A-ac9111,2024-08-18,null,Pro,21,1029,12348,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-08-01,5,5,2024-12-01
S-2214c6,A-3c1a3f,2024-10-07,null,Pro,82,4018,48216,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-10-01,3,1,2024-10-01
S-2214c6,A-3c1a3f,2024-10-07,null,Pro,82,4018,48216,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-10-01,3,2,2024-11-01
S-2214c6,A-3c1a3f,2024-10-07,null,Pro,82,4018,48216,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-10-01,3,3,2024-12-01
S-066d80,A-9b9fe9,2024-08-17,null,Pro,5,245,2940,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-08-01,5,1,2024-08-01
S-066d80,A-9b9fe9,2024-08-17,null,Pro,5,245,2940,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-08-01,5,2,2024-09-01
S-066d80,A-9b9fe9,2024-08-17,null,Pro,5,245,2940,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-08-01,5,3,2024-10-01
S-066d80,A-9b9fe9,2024-08-17,null,Pro,5,245,2940,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-08-01,5,4,2024-11-01
S-066d80,A-9b9fe9,2024-08-17,null,Pro,5,245,2940,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-08-01,5,5,2024-12-01
S-228457,A-029f69,2024-05-24,null,Enterprise,24,4776,57312,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-05-01,8,1,2024-05-01
S-228457,A-029f69,2024-05-24,null,Enterprise,24,4776,57312,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-05-01,8,2,2024-06-01
S-228457,A-029f69,2024-05-24,null,Enterprise,24,4776,57312,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-05-01,8,3,2024-07-01
S-228457,A-029f69,2024-05-24,null,Enterprise,24,4776,57312,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-05-01,8,4,2024-08-01
S-228457,A-029f69,2024-05-24,null,Enterprise,24,4776,57312,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-05-01,8,5,2024-09-01
S-228457,A-029f69,2024-05-24,null,Enterprise,24,4776,57312,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-05-01,8,6,2024-10-01
S-228457,A-029f69,2024-05-24,null,Enterprise,24,4776,57312,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-05-01,8,7,2024-11-01
S-228457,A-029f69,2024-05-24,null,Enterprise,24,4776,57312,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-05-01,8,8,2024-12-01
S-e50612,A-c7e58b,2024-07-15,null,Basic,13,247,2964,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-07-01,6,1,2024-07-01
S-e50612,A-c7e58b,2024-07-15,null,Basic,13,247,2964,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-07-01,6,2,2024-08-01
S-e50612,A-c7e58b,2024-07-15,null,Basic,13,247,2964,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-07-01,6,3,2024-09-01
S-e50612,A-c7e58b,2024-07-15,null,Basic,13,247,2964,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-07-01,6,4,2024-10-01
S-e50612,A-c7e58b,2024-07-15,null,Basic,13,247,2964,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-07-01,6,5,2024-11-01
S-e50612,A-c7e58b,2024-07-15,null,Basic,13,247,2964,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-07-01,6,6,2024-12-01
S-64fba3,A-00bed1,2024-07-16,null,Enterprise,28,5572,66864,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-07-01,6,1,2024-07-01
S-64fba3,A-00bed1,2024-07-16,null,Enterprise,28,5572,66864,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-07-01,6,2,2024-08-01
S-64fba3,A-00bed1,2024-07-16,null,Enterprise,28,5572,66864,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-07-01,6,3,2024-09-01
S-64fba3,A-00bed1,2024-07-16,null,Enterprise,28,5572,66864,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-07-01,6,4,2024-10-01
S-64fba3,A-00bed1,2024-07-16,null,Enterprise,28,5572,66864,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-07-01,6,5,2024-11-01
S-64fba3,A-00bed1,2024-07-16,null,Enterprise,28,5572,66864,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-07-01,6,6,2024-12-01
S-2372d2,A-cea1f0,2024-12-22,null,Enterprise,21,4179,50148,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-12-01,1,1,2024-12-01
S-427275,A-4c38bc,2024-07-14,null,Enterprise,36,7164,85968,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-07-01,6,1,2024-07-01
S-427275,A-4c38bc,2024-07-14,null,Enterprise,36,7164,85968,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-07-01,6,2,2024-08-01
S-427275,A-4c38bc,2024-07-14,null,Enterprise,36,7164,85968,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-07-01,6,3,2024-09-01
S-427275,A-4c38bc,2024-07-14,null,Enterprise,36,7164,85968,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-07-01,6,4,2024-10-01
S-427275,A-4c38bc,2024-07-14,null,Enterprise,36,7164,85968,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-07-01,6,5,2024-11-01
S-427275,A-4c38bc,2024-07-14,null,Enterprise,36,7164,85968,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-07-01,6,6,2024-12-01
S-628729,A-157070,2024-10-05,null,Enterprise,23,4577,54924,FALSE,FALSE,TRUE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-10-01,3,1,2024-10-01
S-628729,A-157070,2024-10-05,null,Enterprise,23,4577,54924,FALSE,FALSE,TRUE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-10-01,3,2,2024-11-01
S-628729,A-157070,2024-10-05,null,Enterprise,23,4577,54924,FALSE,FALSE,TRUE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-10-01,3,3,2024-12-01
S-e260ff,A-bcf87c,2024-12-09,null,Enterprise,21,4179,50148,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-12-01,1,1,2024-12-01
S-89c03a,A-8ae3fc,2024-09-20,null,Pro,9,441,5292,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-09-01,4,1,2024-09-01
S-89c03a,A-8ae3fc,2024-09-20,null,Pro,9,441,5292,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-09-01,4,2,2024-10-01
S-89c03a,A-8ae3fc,2024-09-20,null,Pro,9,441,5292,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-09-01,4,3,2024-11-01
S-89c03a,A-8ae3fc,2024-09-20,null,Pro,9,441,5292,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-09-01,4,4,2024-12-01
S-86455a,A-1b9609,2023-12-01,null,Pro,12,588,7056,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-12-01,13,1,2023-12-01
S-86455a,A-1b9609,2023-12-01,null,Pro,12,588,7056,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-12-01,13,2,2024-01-01
S-86455a,A-1b9609,2023-12-01,null,Pro,12,588,7056,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-12-01,13,3,2024-02-01
S-86455a,A-1b9609,2023-12-01,null,Pro,12,588,7056,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-12-01,13,4,2024-03-01
S-86455a,A-1b9609,2023-12-01,null,Pro,12,588,7056,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-12-01,13,5,2024-04-01
S-86455a,A-1b9609,2023-12-01,null,Pro,12,588,7056,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-12-01,13,6,2024-05-01
S-86455a,A-1b9609,2023-12-01,null,Pro,12,588,7056,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-12-01,13,7,2024-06-01
S-86455a,A-1b9609,2023-12-01,null,Pro,12,588,7056,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-12-01,13,8,2024-07-01
S-86455a,A-1b9609,2023-12-01,null,Pro,12,588,7056,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-12-01,13,9,2024-08-01
S-86455a,A-1b9609,2023-12-01,null,Pro,12,588,7056,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-12-01,13,10,2024-09-01
S-86455a,A-1b9609,2023-12-01,null,Pro,12,588,7056,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-12-01,13,11,2024-10-01
S-86455a,A-1b9609,2023-12-01,null,Pro,12,588,7056,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-12-01,13,12,2024-11-01
S-86455a,A-1b9609,2023-12-01,null,Pro,12,588,7056,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-12-01,13,13,2024-12-01
S-6bf7d7,A-9bfc9f,2024-03-23,null,Pro,53,2597,31164,FALSE,FALSE,TRUE,FALSE,Annual,Manual Renewal,2024-12-31,2024-03-01,10,1,2024-03-01
S-6bf7d7,A-9bfc9f,2024-03-23,null,Pro,53,2597,31164,FALSE,FALSE,TRUE,FALSE,Annual,Manual Renewal,2024-12-31,2024-03-01,10,2,2024-04-01
S-6bf7d7,A-9bfc9f,2024-03-23,null,Pro,53,2597,31164,FALSE,FALSE,TRUE,FALSE,Annual,Manual Renewal,2024-12-31,2024-03-01,10,3,2024-05-01
S-6bf7d7,A-9bfc9f,2024-03-23,null,Pro,53,2597,31164,FALSE,FALSE,TRUE,FALSE,Annual,Manual Renewal,2024-12-31,2024-03-01,10,4,2024-06-01
S-6bf7d7,A-9bfc9f,2024-03-23,null,Pro,53,2597,31164,FALSE,FALSE,TRUE,FALSE,Annual,Manual Renewal,2024-12-31,2024-03-01,10,5,2024-07-01
S-6bf7d7,A-9bfc9f,2024-03-23,null,Pro,53,2597,31164,FALSE,FALSE,TRUE,FALSE,Annual,Manual Renewal,2024-12-31,2024-03-01,10,6,2024-08-01
S-6bf7d7,A-9bfc9f,2024-03-23,null,Pro,53,2597,31164,FALSE,FALSE,TRUE,FALSE,Annual,Manual Renewal,2024-12-31,2024-03-01,10,7,2024-09-01
S-6bf7d7,A-9bfc9f,2024-03-23,null,Pro,53,2597,31164,FALSE,FALSE,TRUE,FALSE,Annual,Manual Renewal,2024-12-31,2024-03-01,10,8,2024-10-01
S-6bf7d7,A-9bfc9f,2024-03-23,null,Pro,53,2597,31164,FALSE,FALSE,TRUE,FALSE,Annual,Manual Renewal,2024-12-31,2024-03-01,10,9,2024-11-01
S-6bf7d7,A-9bfc9f,2024-03-23,null,Pro,53,2597,31164,FALSE,FALSE,TRUE,FALSE,Annual,Manual Renewal,2024-12-31,2024-03-01,10,10,2024-12-01
S-feccd8,A-812c5b,2024-12-22,null,Enterprise,55,10945,131340,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-12-01,1,1,2024-12-01
